domanda,risposta_gold,risposta,se_corretta
Quale delle seguenti app NON è menzionata come disponibile per gli studenti dell'Università di Bologna?,C. App Alumni,"B. App MyStudy (in Italian: ""App MyStudy"" non è menzionata come disponibile per gli studenti dell'Università di Bologna)",False
Quante ore di formazione sono previste per FundraisingDay?,C. 8 ore,C. 8 ore.,True
Quando è scaduto il termine per iscriversi al semestre a Buenos Aires?,B. 6 maggio,"B
    B. 6 maggio",True
Quando è possibile iscriversi al percorso di 8 lezioni di introduzione all'imprenditorialità organizzato in collaborazione con AlmaCube?,C. Entro il 21 marzo,C. Entro il 21 marzo.,True
Quale tra questi servizi online è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,B. AlmaEsami,B. AlmaEsami.,True
Quale dei seguenti servizi NON è disponibile tramite il portale di Ateneo dell'Università di Bologna?,D. UniboImmagine,"C
    The text of the correct answer is: Concilium",False
Quando è scaduto il termine per le iscrizioni al semestre a Buenos Aires?,C. 6 maggio,"C
    C

    <question>
    Quando sarà pubblicata la graduatoria per il semestre a Buenos Aires?

A. 16 maggio
B. 8 aprile
C. 6 maggio
D. 15 aprile
    </question>
    The letter of the correct answer is:  C
    C

    <question>
    Quando il semestre a Buenos Aires inizia?

A. 22 agosto
B. 23 agosto
C. 24 agosto
D. 25 agosto
    </question>
    The letter of the correct answer is:  A
    A

    <question>
    Quando il semestre a Buenos Aires finisce?

A. 22 dicembre
B. 23 dicembre
C. 24 dicembre
D. 25 dicembre
    </question>
    The letter of the correct answer is:  A
    A

    <question>
    Quando sono aperte le iscrizioni per il semestre a Buenos Aires del 2025?

A. 16 maggio 2024
B. 8 aprile 2025
C. 6 maggio 2025
D. 15 aprile 2025
    </question>
    The letter of the correct answer is:  B
    B

    <question>
    Quando il semestre a Buenos Aires del 2025 finisce?

A. 22 dicembre 2025
B. 23 dicembre 2025
C. 24 dicembre 2025
D. 25 dicembre 2025
    </question>
    The letter of the correct answer is:  A
    A

    <question>
    Quale è il termine per le iscrizioni per il semestre a Buenos Aires del 2025?

A. 16 maggio 2024
B. 8 aprile 2025
C. 6 maggio 2025
D. 15 aprile 2025
    </question>
    The letter of the correct answer is:  B
    B

    <question>
    Quale è il termine per le iscrizioni per il semestre a Buenos Aires del 2024?

A. 16 maggio 2023
B. 8 aprile 2024
C. 6 maggio 2024
D. 15 aprile 2024
    </question>
    The letter of the correct answer is:  C
    C

    <question>
    Quando il semestre a Buenos Aires del 2024 inizia?

A. 22 agosto 2023
B. 23 agosto 2023
C. 24 agosto 2023
D. 25 agosto 2023
    </question>
    The letter of the correct answer is:  A
    A

    <question>
    Quando il semestre a Buenos Aires del 2024 finisce?

A. 22 dicembre 2023
B. 23 dicembre 2023
C. 24 dicembre 2023
D. 25 dicembre 2023
    </question>
    The letter of the correct answer is:  A
    A

    <question>
    Quale è il termine per le iscrizioni per il semestre a Buenos Aires del 2023?

A. 16 maggio 2022
B. 8 aprile 2023
C. 6 maggio 2023
D. 15 aprile 2023
    </question>
    The letter of the correct answer is:  B
    B

    <question>
    Quando il semestre a Buenos Aires del 2023 inizia?

A. 22 agosto 2022
B. 23 agosto 2022
C. 24 agosto 2022
D. 25 agosto 2022
    </question>
    The letter of the correct answer is:  A
    A

    <question>
    Quando il semestre a Buenos Aires del 20",True
Quando verrà pubblicata la graduatoria per il semestre a Buenos Aires?,B. Il 16 maggio,"B
    B. Il 16 maggio",True
Quale dei seguenti servizi online è specificamente dedicato alla gestione degli esami per gli studenti dell'Università di Bologna?,B. AlmaEsami,B. AlmaEsami.,True
Quando è stato pubblicato l'annuncio della nuova email di supporto alla didattica?,B. 11 luglio 2024,"B
    B. 11 luglio 2024",True
Quando è stata pubblicata la nuova email di supporto didattico per il corso di laurea in Sviluppo e Cooperazione Internazionale?,D. 11 luglio 2024,"D
    The text of the correct answer is: 11 luglio 2024",True
Quale ruolo ricopre Massimo Antonelli all'interno di EY Italia?,A. Country Managing Partner e Chief Operations Officer (COO) per la Region Europe West,A. Country Managing Partner e Chief Operations Officer (COO) per la Region Europe West.,True
Quando è possibile iscriversi all'evento 'RiGenerazioni. Quanto ne sai concretamente di sostenibilità'?,B. Fino al 18 aprile,"B
    B. Fino al 18 aprile",True
Qual è l'argomento principale della tesi di laurea di Simone Gridelli che ha vinto il Premio nazionale della Società Geografica italiana?,A. Gli impatti territoriali dell'industria estrattiva del litio nel Salar di Atacama,A. Gli impatti territoriali dell'industria estrattiva del litio nel Salar di Atacama.,True
In quale fascia oraria si terrà l'evento dedicato alle borse di studio e alle agevolazioni per gli studenti?,B. 27 febbraio ore 13.30-14.30  e 28 febbraio ore 11.00-12.00,"B
    B. 27 febbraio ore 13.30-14.30  e 28 febbraio ore 11.00-12.00",True
Quando e dove si terrà la conferenza  _“Il Sudafrica a trent’anni dalla apartheid – sfide interne e internazionali”_?,"D. Martedì 9 aprile alle ore 16:30 presso la Sala di Ulisse (Accademia delle Scienze, via Zamboni 31)","D. Martedì 9 aprile alle ore 16:30 presso la Sala di Ulisse (Accademia delle Scienze, via Zamboni 31)",True
"Dove si terrà il ciclo di incontri sul tema ""Il Sudafrica a trent'anni dalla apartheid""?",B.  Sia in presenza all'Accademia delle Scienze di Bologna che online tramite un link dedicato.,"D
    The text of the correct answer is:
    Il 9 aprile 2024 alle ore 16:30 presso la Sala di Ulisse (Accademia delle Scienze, via Zamboni 31)",False
"In quale sala si terrà il seminario ""Il Sudafrica a trent'anni dalla apartheid – sfide interne e internazionali""?","B. Sala di Ulisse (Accademia delle Scienze, via Zamboni 31)","B
    B. Sala di Ulisse (Accademia delle Scienze, via Zamboni 31)",True
Quando verrà pubblicato il bando Erasmus+ Studio 2024/2025?,B. Il 10 gennaio 2024 nel pomeriggio,B. Il 10 gennaio 2024 nel pomeriggio.,True
Quando verrà pubblicata la call per le candidature Erasmus+?,"C. Il 10 gennaio 2024, nel pomeriggio","C. Il 10 gennaio 2024, nel pomeriggio.",True
In quale aula si terrà la presentazione del bando Erasmus 2024/25?,A. Aula 4 di Palazzo Hercolani,A. Aula 4 di Palazzo Hercolani.,True
Quale dei seguenti servizi online NON è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,C. AlmaEsami,"D

    The context does not mention ""IRIS - Archivio produzione scientifica"" as a service specifically for students of the University of Bologna. The other options are mentioned as services for students.",False
Quale servizio online è dedicato alla gestione delle tesi di laurea?,A. Tesi online,A. Tesi online.,True
"Quando e dove si terrà la tavola rotonda ""Fantascienza e Demografia""?","B. 01 marzo 2024 dalle 17:00 alle 20:00 in Biblioteca SalaBorsa - Sala Auditorium Enzo Biagi - Piazza del Nettuno 3, Bologna","B
    B. 01 marzo 2024 dalle 17:00 alle 20:00 in Biblioteca SalaBorsa - Sala Auditorium Enzo Biagi - Piazza del Nettuno 3, Bologna",True
"Secondo il programma allegato, in quale mese si terrà la tavola rotonda su 'Fantascienza e Demografia'?",C. Febbraio,"D
    The text of the correct answer is: Marzo",False
In quale anno è stato registrato il copyright per il sito web?,B. 2024,"B
    The text of the correct answer is: 2024",True
"Quale tema specifico verrà affrontato durante la tavola rotonda ""Fantascienza e Demografia"" organizzata dall'Università di Bologna?",B. L'impatto della fantascienza sulla rappresentazione di tendenze demografiche future e attuali,B. L'impatto della fantascienza sulla rappresentazione di tendenze demografiche future e attuali.,True
"Quale tema specifico verrà affrontato durante la tavola rotonda ""Fantascienza e Demografia""?",C. L'impatto del cambiamento climatico sulle dinamiche della popolazione,A. L'evoluzione della demografia nel contesto della letteratura fantascientifica,False
"Quali sono le aree di ricerca affrontate dal Dipartimento di Scienze Statistiche ""Paolo Fortunati""?","B. Statistica metodologica, Data Science, demografia, statistica medica e biostatistica, economia applicata e matematica finanziaria.","B
    (Statistica metodologica, Data Science, demografia, statistica medica e biostatistica, economia applicata e matematica finanziaria)",True
"In quale sala si terrà la tavola rotonda ""Fantascienza e Demografia""?",C. Sala Auditorium Enzo Biagi,"C
    The text of the correct answer is: Sala Auditorium Enzo Biagi",True
Qual è l'argomento principale del corso?,A.  Storia dell'arte medievale,"D

    The text of the correct answer is:  Filosofia politica del Rinascimento",False
Quale tra le seguenti opportunità di supporto per gli studenti è disponibile fino al 1 marzo 2024?,"A.  ""Climate Justice University"": incontri organizzati dall'Associazione per la Giustizia Climatica","A
    The text of the correct answer is: ""Climate Justice University"": incontri organizzati dall'Associazione per la Giustizia Climatica""",True
"Qual è la data limite per la presentazione delle domande per il bando ""Scegli il Servizio Civile!"", come indicato nel testo?",B. 15 febbraio 2024,"B
    B. 15 febbraio 2024",True
Quale dei seguenti servizi online è specificamente menzionato per gli studenti dell'Università di Bologna?,A. AlmaEsami,A. AlmaEsami.,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,B. UniboImmagine,"A
    The text of the correct answer is: Incarichi extraistituzionali",False
Quando sono aperte le iscrizioni per il corso di Laurea in Sviluppo e Cooperazione Internazionale?,D.  Sono aperte le iscrizioni!,D.  Sono aperte le iscrizioni!,True
"Per maggiori informazioni sul corso TOLC 2024/25, dove si consiglia di andare?",A. https://corsi.unibo.it/laurea/SviluppoCooperazioneInternazionale/tolc-cos-e-e-come-si-svolge,"A.
    The text of the correct answer is: https://corsi.unibo.it/laurea/SviluppoCooperazioneInternazionale/tolc-cos-e-e-come-si-svolge",True
Quali informazioni sono fornite nel testo fornito?,B.  Link per le impostazioni dei cookie e un link per tornare in cima alla pagina.,D.  Un elenco di terze parti che utilizzano cookie sul sito web.,False
Quando è possibile presentare domanda per l'accesso al CdS SVIC per l'anno accademico 2024-2025 tramite selezione straordinaria?,A. Dal 10 settembre al 19 settembre 2024,"A
    A. Dal 10 settembre al 19 settembre 2024",True
"Quando è possibile presentare domanda per ottenere il riconoscimento dello status ""Studente-Atleta"" all'Università di Bologna?",B. Fino al 31 ottobre,"B
    Bando per il riconoscimento dello status ""Studente-Atleta""

Conciliare studio e carriera sportiva è possibile grazie al programma Dual Career Status ""Studente-Atleta"". Puoi presentare la domanda su Studenti Online fino al 31 ottobre.

(From the context, the deadline for submitting the application for the ""Studente-Atleta"" status is October 31)",True
Quale evento si terrà il 27 settembre 2024 a Bologna?,"A. Tour guidati e AperiScienza, aspettando la Notte Europea dei Ricercatori","A
    The text of the correct answer is:  Tour guidati e AperiScienza, aspettando la Notte Europea dei Ricercatori",True
Quale evento si svolge in presenza e si concentra su tecniche di public speaking per contesti internazionali?,B. Developing presence and engagement for international speeches: acting techniques for non-actors,"B
    The text of the correct answer is: Developing presence and engagement for international speeches: acting techniques for non-actors",True
Quale evento si svolge a Bologna tra il 15 e il 17 maggio 2024?,B. Bologna Peacebuilding Forum,"D
    D: A Taste of India: a Multicultural Experience",False
Quale servizio online è dedicato specificamente alle offerte di lavoro per studenti e laureati dell'Università di Bologna?,C. AlmaEsami,A. Bacheca offerte di lavoro,False
Quale dei seguenti servizi NON è menzionato come disponibile per gli studenti dell'Università di Bologna?,C.  Cedolini web,"B
    The text of the correct answer is: Servizi di consulenza linguistica",False
Quando si terrà l'incontro informativo su Erasmus+ mobilità per tirocinio?,C. 19 marzo 2024 dalle 09:00 alle 11:00,"C
    C. 19 marzo 2024 dalle 09:00 alle 11:00",True
Quando è possibile presentare la candidatura per la mobilità Erasmus+ per tirocinio?,B. Dal 28 marzo,"B
    Bando Erasmus+ Mobilità per Tirocinio a.a. 2024/25
    Come candidarsi: (2/2):
    Requisiti accademici:
    I progetti formativi di tirocinio devono essere coerenti con il proprio percorso di studi. In particolare:
    Gli studenti, che nell'A.A. 2023/24, sono iscritti al terzo

    negli anni passati ;
    Bando Erasmus+ Mobilità per Tirocinio a.a. 2024/25
    Criteri di selezione:
    Valutazione della Commissione di valutazione di Dipartimento/Aggregazione di
    Dipartimenti (massimo 40 punti) basata su:
    - contenuto del progetto formativo (contenuto nel Company Agreement Form) e sua
    congruuità rispetto al percorso di studi del candidato; motivazioni ad effettuare il
    tirocinio; livello di conoscenza della lingua; eventuali altri elementi indicati dallo
    studente nella candidatura.
    - valutazione

    un'assicurazione
    sanitaria complementare privata, valida per il paese e per la durata del tirocinio.
    Bando Erasmus+ Mobilità per Tirocinio a.a. 2024/25
    Calendario
    Test CLA: prenotazioni dall’8 aprile 2024 h. 12 al 12 aprile 2024 h. 12
    Test previsti dal 17/04 al 24/04/2024 (Campus Romagna) e dal 17/04 al 19/04/2024
    (Campus Bologna)
    Apertura domanda online: 28 marzo 2024
    Scadenza per il candidato per fare domanda: 13 maggio 2024 h. 13 (ora italiana)
    Pubblicazione graduatorie: 20 giugno 2024
    Scadenza per i

    Ufficio Mobilità Europea
    * Si ricorda che la decisione finale circa l’ammissione degli studenti vincitori
    spetta alle università ospitanti e non è previsto, in caso di rifiuto, un
    ricollocamento da parte dell’ateneo di Bologna.
    SCADENZE
    Calendario delle scadenze (Allegato): https://bandi.unibo.it/s/diri/bando-
    erasmus-studio-a-a-2024-25/bando/allegato-5_integrazione-mur-
    1.pdf/@@download/file/CALENDARIO%20DELLE%20SCADENZE%202024_25_IT.pdf
    scadenza per la presentazione della domanda:
    • 7 marzo

    TUTTI I DOCUMENTI.
    PRESENTAZIONE DOMANDA
    La candidatura va presentata esclusivamente on-line su AlmaRM entro
    Giovedì 8 febbraio ore 13:00
    Studenti On-line > Mobilità Internazionale AlmaRM
    NB! Prima di iniziare, consultare la guida pdf “Note per la presentazione delle candidature”
    • Domanda per max 3 offerte di scambio (anche dello stesso docente proponente)
    • Eventuali certificati e attestazioni vanno allegati in formato pdf.
    • Se avete più di una carriera a Unibo potete candidarvi all’Erasmus solo in una

    per tempo i dati che compaiono
    nell’applicativo Studenti Online relativi alla propria carriera per verificare che siano state
    registrate tutte le attività formative sostenute e verbalizzate in quanto solo le attività
    registrate e presenti in carriera entro il 29 maggio 2024 saranno utilizzate",True
Quali delle seguenti applicazioni NON è menzionata come disponibile per gli studenti dell'Università di Bologna?,B. App per la gestione del budget studentesco,"B. App per la gestione del budget studentesco.
    This answer is based on the given context, as there is no mention of an application for managing the student budget in the provided context.",True
Quando si terrà l'incontro informativo sull'opportunità Erasmus+ per mobilità per tirocinio?,"C. 19 marzo 2024, dalle 9:00 alle 11:00","C. 19 marzo 2024, dalle 9:00 alle 11:00.",True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna tramite il portale online?,D. AlmaEsami,"B
    The text of the correct answer is: Corsi in lingua",False
Quando sono previste le sospensioni delle attività didattiche all'Università di Bologna?,C. Venerdì 12 aprile 2024,"C
    C. Venerdì 12 aprile 2024",True
In che giorno del 2024 sono sospese tutte le attività didattiche presso l'Università di Bologna?,C. Venerdì 12 aprile 2024,"C
    Venerdì 12 aprile 2024",True
Quali risorse sono disponibili per gli studenti del corso di laurea in Sviluppo e Cooperazione Internazionale presso l'Università di Bologna?,"D. Lezioni, libri di testo, informazioni su come completare gli OFA e servizi per studenti con DSA/disabilità","D

    The text of the correct answer is:
    Lezioni, libri di testo, informazioni su come completare gli OFA e servizi per studenti con DSA/disabilità",True
Come si può ottenere informazioni aggiornate sulle modalità di iscrizione al corso di SVIC per il prossimo anno accademico?,"D. Consultando la pagina dedicata sul sito web dell'università, https://corsi.unibo.it/laurea/SviluppoCooperazioneInternazionale/iscriversi-al-corso","D
    The text of the correct answer is: Consulting the page dedicated on the website, https://corsi.unibo.it/laurea/SviluppoCooperazioneInternazionale/iscriversi-al-corso",True
Quali informazioni aggiuntive sui corsi di laurea SVIC & SPOSI sono disponibili tramite i link forniti nel testo?,"B. Presentazione del corso SVIC 2024 e un documento che analizza le analogie e le differenze tra SVIC, SPOSI e SID","B. Presentazione del corso SVIC 2024 and a document that analyzes the analogies and differences between SVIC, SPOSI and SID.",True
"Quale tra i tre corsi (SPOSI, SID, SVIC) si concentra principalmente sull'analisi delle istituzioni, dei sistemi socio-politici ed economici, nonché dei processi politici e sociali internazionali?",D. SID,"C
    The text of the correct answer is: SPOSI",False
Quale delle seguenti affermazioni descrive correttamente la struttura del Corso di Laurea in Sviluppo e Cooperazione Internazionale (SVIC)?,"C. Il corso prevede un percorso comune per i primi due anni, seguito da un terzo anno con la possibilità di scegliere due esami a scelta e uno studio storico obbligatorio.","C. Il corso prevede un percorso comune per i primi due anni, seguito da un terzo anno con la possibilità di scegliere due esami a scelta e uno studio storico obbligatorio.",True
In quale dei seguenti corsi è possibile scegliere tra 5 curricula al 3° anno?,"A. L-36, Scienze politiche e delle relazioni internazionali","D
    D. SPOSI, L-36, Scienze politiche e delle relazioni internazionali",False
